2018;3;1;18;-9,042957722;32,87939799;1,1
2018;3;1;19;-9,60311667;32,87992988;2,9
2018;3;1;20;-9,311961542;33,72614753;2,3
2018;3;1;21;-9,994932599;33,16251911;2,1
2018;3;1;22;-10,42330572;31,88650289;2,3
2018;3;1;23;-10,4262179;30,46262975;2,5
2018;3;2;0;-10,24573348;27,94825765;1,6
2018;3;2;1;-10,02043652;28,13729649;2
2018;3;2;2;-10,58420623;28,78431453;2,3
2018;3;2;3;-11,22943091;30,88749394;1,9
2018;3;2;4;-11,46543961;32,35929408;2,7
2018;3;2;5;-11,33662235;33,245122;2,4
2018;3;2;6;-10,7162758;34,17922193;1,8
2018;3;2;7;-10,12005676;34,49468961;1,7
2018;3;2;8;-8,720856802;33,28783291;1,9
2018;3;2;9;-7,483054094;30,57369452;1,5
2018;3;2;10;-4,899888883;29,76677504;3,3
2018;3;2;11;-3,900108324;28,66776377;3,4
2018;3;2;12;-3,386524391;26,01981329;4,4
2018;3;2;13;-2,762890862;23,11937212;4,9
2018;3;2;14;-2,754273768;24,13754843;3,5
2018;3;2;15;-2,758457117;24,53563374;3,9
2018;3;2;16;-3,595106888;26,15302322;3,1
2018;3;2;17;-4,85359256;28,04506066;2,3
2018;3;2;18;-6,033239468;27,57454334;2
2018;3;2;19;-7,296005698;29,62980172;2,4
2018;3;2;20;-8,275858231;30,09758612;0,9
2018;3;2;21;-9,525902943;31,27063648;1,3
2018;3;2;22;-10,41758066;30,82736638;0,7
2018;3;2;23;-10,81183166;29,62281591;0,6
2018;3;3;0;-10,91653489;31,23208893;1,5
2018;3;3;1;-10,53149678;30,42246165;0
2018;3;3;2;-11,01834907;29,5900486;0
2018;3;3;3;-10,34204463;29,87812931;0
2018;3;3;4;-10,90297073;30,02424983;1
2018;3;3;5;-11,0967737;29,50863389;1
2018;3;3;6;-9,331108121;29,24744621;0
2018;3;3;7;-8,921380896;29,54290007;0
2018;3;3;8;-7,173290799;28,30859817;0,9
2018;3;3;9;-4,820158144;27,53776874;2,1
2018;3;3;10;-3,916441978;25,11273077;1,2
2018;3;3;11;-3,738755374;24,42953929;2,5
2018;3;3;12;-4,181627334;21,75286529;1,9
2018;3;3;13;-2,846153909;21,6716823;1,1
2018;3;3;14;-2,142533002;21,78122311;2,2
2018;3;3;15;-2,560468875;22,87874607;1,3
2018;3;3;16;-3,181555412;25,25807983;0,5
2018;3;3;17;-3,67652962;26,94255119;0,7
2018;3;3;18;-4,02864854;26,33234511;0
2018;3;3;19;-4,169046433;26,55925675;0,7
2018;3;3;20;-4,261056252;27,38763751;0
2018;3;3;21;-4,454647775;25,27255248;0,8
2018;3;3;22;-4,598248843;25,30164725;1
2018;3;3;23;-4,674271026;26,61585926;1,3
2018;3;4;0;-4,783613398;25,8574451;1,2
2018;3;4;1;-4,917295344;24,85014013;1
2018;3;4;2;-4,885504302;25,09272805;0,8
2018;3;4;3;-4,92115714;25,02993331;1,4
2018;3;4;4;-5,167487493;23,56575075;1
2018;3;4;5;-5,314796786;24,75934125;0,5
2018;3;4;6;-5,554352953;26,52179185;0
2018;3;4;7;-5,343529125;26,51349708;0,7
2018;3;4;8;-4,663187816;25,3828811;1,7
2018;3;4;9;-4,256381213;24,86658771;1,8
2018;3;4;10;-2,446493166;24,45542477;1,2
2018;3;4;11;-0,896784709;22,41246166;1,3
2018;3;4;12;-0,921984186;22,63577676;1,2
2018;3;4;13;-0,763185924;23,15519699;1
2018;3;4;14;-0,88955178;20,81565174;0,9
2018;3;4;15;-0,857961464;22,838846;0,5
2018;3;4;16;-2,215305704;24,31565202;0,9
2018;3;4;17;-3,213771997;24,73040562;0,5
2018;3;4;18;-4,95237899;28,51489079;0
2018;3;4;19;-5,726982447;30,83208019;0
2018;3;4;20;-6,302167538;29,02278029;0
2018;3;4;21;-7,316574861;26,89643969;0
2018;3;4;22;-6,573619899;28,124556;0
2018;3;4;23;-7,784056939;27,43892393;0
2018;3;6;0;-3,702074603;22,96027031;2,8
2018;3;6;1;-3,824355837;24,46099657;3,2
2018;3;6;2;-3,886430112;24,33819695;3,4
2018;3;6;3;-3,943729552;22,67872064;3,6
2018;3;6;4;-4,219567114;22,73316903;3,1
2018;3;6;5;-4,470336698;24,02027033;3,1
2018;3;6;6;-4,613825205;26,2319409;3,5
2018;3;6;7;-4,354235037;27,2675773;2,5
2018;3;6;8;-3,606435914;26,12854311;3
2018;3;6;9;-2,047519467;22,94233666;3
2018;3;6;10;-1,00392917;21,55100177;3,3
2018;3;6;11;-0,011988262;23,95189168;2,5
2018;3;6;12;0,758228633;23,40160596;3
2018;3;6;13;0,226391016;23,48842358;3,3
2018;3;6;14;-0,208513797;23,67374912;3,2
2018;3;6;15;-0,342330257;23,48276673;2,5
2018;3;6;16;-1,032121798;23,68636738;2,6
2018;3;6;17;-1,621008902;24,11319789;2
2018;3;6;18;-1,951466539;24,0428528;2,9
2018;3;6;19;-2,170980876;25,21107601;3,2
2018;3;6;20;-2,305073991;26,95921059;3,1
2018;3;6;21;-2,480703983;26,22334441;2,9
2018;3;6;22;-2,622565449;25,03439037;2,9
2018;3;6;23;-2,776059775;23,91485286;3,3
2018;3;7;0;-2,938329913;22,27069638;2,8
2018;3;7;1;-3,117737716;20,48458792;2,4
2018;3;7;2;-3,225023782;19,51977571;2,9
2018;3;7;3;-3,300302071;20,71910627;2,5
2018;3;7;4;-3,325092642;21,59351921;2,2
2018;3;7;5;-3,279009009;23,02511158;2,4
2018;3;7;6;-3,29165245;25,69128162;2,6
2018;3;7;7;-2,971788174;25,80774468;2,3
2018;3;7;8;-2,475565717;24,89433772;3
2018;3;7;9;-1,734644193;25,67816354;2,7
2018;3;7;10;-0,551943304;24,76762023;3,8
2018;3;7;11;1,013899651;22,10931242;3,2
2018;3;7;12;1,819256153;20,43739878;4
2018;3;7;13;1,958792118;19,52439897;3
2018;3;7;14;1,581788298;21,6572828;3,4
2018;3;7;15;0,66220213;21,43722035;3
2018;3;7;16;-0,082207777;21,78024757;4,3
2018;3;7;17;-1,071342109;23,46631653;3,1
2018;3;7;18;-1,681765595;28,87750729;3,3
2018;3;7;19;-1,905564084;24,73832841;4,8
2018;3;7;20;-2,265196164;22,88811832;4,7
2018;3;7;21;-2,864452337;24,26510795;3,6
2018;3;7;22;-3,231907823;25,09638903;2,5
2018;3;7;23;-3,361207936;22,52827228;2,1
2018;3;8;0;-3,260799035;25,19826298;2,3
2018;3;8;1;-3,224818711;24,63377774;2,5
2018;3;8;2;-3,406884708;23,31639332;3
2018;3;8;3;-3,644215145;22,67820669;3,9
2018;3;8;4;-3,998849108;23,39584607;3,6
2018;3;8;5;-4,390129718;24,66372282;4,6
2018;3;8;6;-4,887511015;27,02331234;3,3
2018;3;8;7;-4,991913849;27,8231774;2,8
2018;3;8;8;-4,363368835;25,24601446;2,8
2018;3;8;9;-3,164402473;25,75612719;2,8
2018;3;8;10;-2,130386048;29,62851625;3,1
2018;3;8;11;-0,700482916;24,60389521;2,6
2018;3;8;12;-0,807526792;24,49460756;2,9
2018;3;8;13;-0,807311317;24,62960514;2,9
2018;3;8;14;-1,361232587;24,90765878;3,1
2018;3;8;15;-1,809213184;24,19355377;2,8
2018;3;8;16;-1,828285235;26,238613;2
2018;3;8;17;-2,413634735;25,91951016;2
2018;3;8;18;-2,729680077;25,87226926;1,6
2018;3;8;19;-2,798977255;24,85158868;1,5
2018;3;8;20;-2,765606571;24,24460918;1,3
2018;3;8;21;-2,743700989;24,45954696;1,4
2018;3;8;22;-2,620046979;23,5916392;1,3
2018;3;8;23;-2,525372056;23,72590097;1,6
2018;3;9;0;-2,280714937;24,69263443;1,1
2018;3;9;1;-2,218502812;22,86943509;1,2
2018;3;9;2;-2,01090641;23,2581332;0,9
2018;3;9;3;-1,832744477;23,35195279;1
2018;3;9;4;-1,728937842;23,04841849;1,2
2018;3;9;5;-1,595583976;23,29284383;1,3
2018;3;9;6;-1,576075211;24,21899855;0,7
2018;3;9;7;-1,117069428;23,48419096;1
2018;3;9;8;-0,314442874;22,69292515;1,3
2018;3;9;9;0,895531958;18,86356485;1,6
2018;3;9;10;2,52190911;18,45794379;1,6
2018;3;9;11;2,241672541;19,85163384;1,5
2018;3;9;12;2,390921781;20,57471999;0
2018;3;9;13;2,706427898;23,9697959;0,6
2018;3;9;14;2,196191795;25,20921137;0
2018;3;9;15;1,513514254;25,86495966;0
2018;3;9;16;0,593253849;25,00488883;0
2018;3;9;17;-0,737462774;23,99854306;0,7
2018;3;9;18;-1,436456298;22,2564805;1
2018;3;9;19;-2,066764171;22,44865098;1,3
2018;3;9;20;-2,477958795;22,11371915;2,2
2018;3;9;21;-2,758583594;21,38980642;1,9
2018;3;9;22;-3,348135375;21,22054392;2
2018;3;9;23;-3,614335355;22,41401222;1,5
2018;3;10;0;-3,591000207;22,8504271;1,8
2018;3;10;1;-3,624351982;22,5326315;1,4
2018;3;10;2;-3,369276649;23,3887717;2,2
2018;3;10;3;-3,240238131;23,26929728;0,8
2018;3;10;4;-3,389914025;23,91813535;1,5
2018;3;10;5;-3,631518026;23,74956159;1
2018;3;10;6;-3,518341394;24,74547754;0,6
2018;3;10;7;-2,516443045;23,3132757;0,9
2018;3;10;8;-1,450986497;21,43295291;1,2
2018;3;10;9;-0,84788887;20,34068257;1,3
2018;3;10;10;0,4890079;21,88891822;1,4
2018;3;10;11;0,625110597;19,27390742;2,2
2018;3;10;12;1,096364541;18,96671974;1,9
2018;3;10;13;0,994729006;19,57184144;2
2018;3;10;14;0,719566838;21,31296477;2
2018;3;10;15;0,492247324;20,79624209;1,9
2018;3;10;16;0,244101041;22,25417588;1,5
2018;3;10;17;-0,624284129;23,02650798;0
2018;3;10;18;-1,18822477;22,79545705;0
2018;3;10;19;-1,269251103;24,48445813;0
2018;3;10;20;-1,370413021;23,77206927;0
2018;3;10;21;-1,447859793;20,98088842;0
2018;3;10;22;-1,553215668;22,83742442;0
2018;3;10;23;-1,703248347;21,9668398;0,5
2018;3;11;0;-1,858132537;20,61226031;0
2018;3;11;1;-1,881941389;21,25247649;0
2018;3;11;2;-1,96166201;21,23948879;0
2018;3;11;3;-2,069842195;21,26549119;0
2018;3;11;4;-2,183135321;21,57019808;0,6
2018;3;11;5;-2,243834633;21,65063878;0
2018;3;11;6;-2,219796699;21,95541494;0
2018;3;11;7;-1,901830393;23,32002575;0,5
2018;3;11;8;-0,676010649;21,72332804;0
2018;3;11;9;0,622377453;20,80299945;0,8
2018;3;11;10;1,398121336;21,83938438;1,2
2018;3;11;11;1,37633101;21,42898095;1,3
2018;3;11;12;1,099309846;19,6339117;1,9
2018;3;11;13;1,540448544;19,99084781;3,3
2018;3;11;14;1,184487361;19,72044074;3,6
2018;3;11;15;0,490982817;20,88475295;3,8
2018;3;11;16;-0,395740721;22,24098191;3,2
2018;3;11;17;-0,814886153;22,90871592;2,5
2018;3;11;18;-1,213566354;22,40276951;2,8
2018;3;11;19;-1,446732944;24,16711859;3,3
2018;3;11;20;-1,597925553;24,53145933;3,7
2018;3;11;21;-1,36417049;22,46306519;3,1
2018;3;11;22;-1,111019757;21,60959409;3,2
2018;3;11;23;-0,970382982;21,62965296;2,4
2018;3;12;0;-0,841203808;18,65682361;3,2
2018;3;12;1;-0,686682182;18,58429381;3,3
2018;3;12;2;-0,45796455;19,56844331;3,6
2018;3;12;3;-0,275133447;20,09641194;3,5
2018;3;12;4;0,099714339;20,95398906;3,2
2018;3;12;5;0,251842584;22,55015017;2,5
2018;3;12;6;0,326272331;24,17327805;3,1
2018;3;12;7;0,445938651;24,25830018;3,8
2018;3;12;8;0,70266255;23,47256683;2,9
2018;3;12;9;1,119464099;21,87884808;2,2
2018;3;12;10;1,431463505;21,46330194;1,8
2018;3;12;11;1,697900408;20,32337962;1,7
2018;3;12;12;2,363453507;20,75025343;1
2018;3;12;13;2,652461183;19,72854593;1,3
2018;3;12;14;2,521161884;20,97419297;1,3
2018;3;12;15;2,627087246;20,7904784;0,6
2018;3;12;16;2,446681744;20,84620495;0
2018;3;12;17;1,98232438;20,7494467;0,5
2018;3;12;18;1,60794131;21,24708351;1,3
2018;3;12;19;1,656580678;21,13564537;1,1
2018;3;12;20;1,51858934;20,45466614;1,2
2018;3;12;21;1,4373479;19,98099764;0,9
2018;3;12;22;1,161659548;19,96883254;0,8
2018;3;12;23;0,993978146;19,09454204;1,8
2018;3;13;0;0,815739983;19,48607144;2
2018;3;13;1;0,738969706;19,7461249;2
2018;3;13;2;0,669981674;19,56897694;1,8
2018;3;13;3;0,603777231;19,09325027;2,7
2018;3;13;4;0,486502682;19,59201388;2,9
2018;3;13;5;0,389918522;20,06825358;3
2018;3;13;6;0,369273883;22,26737789;3
2018;3;13;7;0,416186043;22,74722118;2,8
2018;3;13;8;0,439106969;22,92524466;3,6
2018;3;13;9;0,416431954;23,34119455;3,9
2018;3;13;10;0,412475455;23,51216037;4,9
2018;3;13;11;0,303223244;22,52217813;4,3
2018;3;14;12;0,381290279;22,93657189;2,2
2018;3;14;13;0,537592117;23,11447775;2
2018;3;14;14;0,440928893;22,43026246;2,2
2018;3;14;15;0,492451528;21,06152332;2
2018;3;14;16;0,21677841;21,31287995;1,8
2018;3;14;17;-0,524414535;22,18373964;2,2
2018;3;14;18;-2,1191646;23,95862143;3,4
2018;3;14;19;-2,907707223;24,07745501;2,2
2018;3;14;20;-4,056587359;23,53594801;1,9
2018;3;14;21;-5,374992185;25,32965494;1,8
2018;3;14;22;-5,503637935;26,06500347;1
2018;3;14;23;-6,278189631;26,03933289;0,6
2018;3;15;0;-7,866721918;28,29477631;0
2018;3;15;1;-8,986041596;28,83451334;0,9
2018;3;15;2;-9,513517318;27,83880761;0
2018;3;15;3;-9,722693563;27,59383991;0
2018;3;15;4;-10,05469587;27,5279556;0
2018;3;15;5;-9,263867657;28,76128106;0
2018;3;15;6;-7,785591055;29,93205104;0
2018;3;15;7;-6,384905389;28,81473349;1,6
2018;3;15;8;-5,009476812;25,63739958;1,9
2018;3;15;9;-3,526076523;23,1784911;2,4
2018;3;15;10;-1,908535288;22,71819881;2
2018;3;15;11;-0,936083997;23,62234756;3,9
2018;3;15;12;-0,324186174;24,23845964;3,2
2018;3;15;13;-1,186187095;22,37843653;4,5
2018;3;15;14;-1,52447754;23,64941573;4,4
2018;3;15;15;-1,976019267;25,72047847;3,5
2018;3;15;16;-3,473336803;26,27862775;3,5
2018;3;15;17;-4,855388786;28,11377232;2,9
2018;3;15;18;-6,269508176;30,81483873;2,4
2018;3;15;19;-7,381211285;31,67411505;3
2018;3;15;20;-8,16454429;31,08639214;2,5
2018;3;15;21;-9,098512431;28,62737039;2,4
2018;3;15;22;-9,733270304;29,60645076;2,2
2018;3;15;23;-10,17629995;28,07770908;1,6
2018;3;16;0;-10,55945173;29,65510324;1,4
2018;3;16;1;-11,01878664;30,82524459;1,7
2018;3;16;2;-11,39357723;30,14072918;0
2018;3;16;3;-11,5233274;30,96998284;0
2018;3;16;4;-11,61222774;31,14099609;0
2018;3;16;5;-11,43653289;31,93944574;0,7
2018;3;16;6;-11,47742619;33,65880385;0,6
2018;3;16;7;-9,939775594;32,36055335;1,5
2018;3;16;8;-7,922269428;29,28744535;2,8
2018;3;16;9;-5,926894348;25,02995477;3,6
2018;3;16;10;-3,930925169;23,23497659;3,6
2018;3;16;11;-3,357147432;21,66944911;3,6
2018;3;16;12;-2,477065555;21,81442059;4,3
2018;3;16;13;-2,674718891;21,6355113;3,9
2018;3;16;14;-2,810263647;22,77336469;3,3
2018;3;16;15;-3,334907178;25,66746035;3
2018;3;16;16;-4,38056148;30,33355541;3,1
2018;3;16;17;-5,255620539;32,06225696;2,2
2018;3;16;18;-6,705603428;31,10992305;2,5
2018;3;16;19;-7,539345437;30,67414774;2,1
2018;3;16;20;-8,429573011;29,21701495;3,2
2018;3;16;21;-9,190684984;28,31040972;3,1
2018;3;16;22;-9,67353011;28,96025189;2,9
2018;3;16;23;-10,16758505;30,10760948;1,6
2018;3;17;0;-10,4056536;30,67010167;2,1
2018;3;17;1;-10,42602276;30,65882012;1,9
2018;3;17;2;-10,83827937;30,62164852;1
2018;3;17;3;-10,99179855;29,81462686;0,6
2018;3;17;4;-11,17756467;29,71747232;1,2
2018;3;17;5;-11,35174448;30,08138735;2,2
2018;3;17;6;-10,8857249;30,73931845;2,3
2018;3;17;7;-8,987323916;28,48863699;2,7
2018;3;17;8;-7,305315366;27,131049;2,9
2018;3;17;9;-5,658788389;24,45618626;2,7
2018;3;17;10;-3,587068241;23,28028623;2,4
2018;3;17;11;-2,422720336;22,41220997;2,6
2018;3;17;12;-1,942946796;21,22487;2,8
2018;3;17;13;-1,770246248;20,72548139;2,3
2018;3;17;14;-1,810011397;20,52007688;2,1
2018;3;17;15;-1,965246086;21,22259654;1,4
2018;3;17;16;-2,317806303;21,8104437;0,6
2018;3;17;17;-3,371761133;23,01977191;0
2018;3;17;18;-5,427645274;25,3052795;0,5
2018;3;17;19;-7,293982897;27,35622917;0
2018;3;17;20;-8,383627273;32,08471329;1,1
2018;3;17;21;-8,869298184;31,90147543;2,8
2018;3;17;22;-9,211327552;30,85579774;3
2018;3;17;23;-9,426475414;29,77920705;2,6
2018;3;18;0;-9,458666905;30,11875196;1,7
2018;3;18;1;-10,29408335;30,37996802;1,2
2018;3;18;2;-10,83315666;26,29011862;1,1
2018;3;18;3;-11,70310735;29,28418325;1,1
2018;3;18;4;-12,59804516;34,93608079;1,2
2018;3;18;5;-13,20503095;32,31626132;2,1
2018;3;18;6;-12,97864104;30,89802785;2,5
2018;3;18;7;-10,43211673;27,4689918;3,5
2018;3;18;8;-6,272044148;23,89274088;4,6
2018;3;18;9;-2,934304654;20,95514052;5,2
2018;3;18;10;0,123009061;19,89326492;3,7
2018;3;18;11;2,429799684;18,93714626;5,2
2018;3;18;12;3,696482213;17,53040338;4,4
2018;3;18;13;4,078893;15,87878354;5,4
2018;3;18;14;3,785658174;14,00031829;5,1
2018;3;18;15;3,389990379;13,51275197;4,8
2018;3;18;16;2,868750872;15,22582482;5,2
2018;3;18;17;1,634151164;18,82268982;4
2018;3;18;18;-0,063568106;23,44738402;3,3
2018;3;18;19;-0,505144008;26,72527246;4,3
2018;3;18;20;-0,944672232;25,75415216;4,5
2018;3;18;21;-1,151604251;24,5132799;4,4
2018;3;18;22;-1,126305885;23,29980585;4,1
2018;3;18;23;-0,90682886;22,40495946;3,7
2018;3;19;0;-0,854337654;21,47609904;3,7
2018;3;19;1;-1,069601619;20,55323679;4,2
2018;3;19;2;-1,313430697;18,67302021;5
2018;3;19;3;-1,302749168;19,87599645;5,1
2018;3;19;4;-1,397274191;21,30766147;4,7
2018;3;19;5;-1,584534492;22,30537582;4,6
2018;3;19;6;-1,54132718;24,49087823;6,1
2018;3;19;7;-0,857943186;23,07638681;6,1
2018;3;19;8;0,373678391;21,69149594;4,5
2018;3;19;9;1,825528989;20,34196704;5,9
2018;3;19;10;3,665462762;18,57510018;6
2018;3;19;11;5,06387611;17,06276281;5,5
2018;3;19;12;5,185074589;17,27462307;5,7
2018;3;19;13;4,050934423;19,67585899;2,7
2018;3;19;14;4,03483257;19,79537635;6
2018;3;19;15;4,094723527;18,38785757;2,9
2018;3;19;16;3,7387032;18,27002015;3,9
2018;3;19;17;2,390423678;20,9044549;2,5
2018;3;19;18;1,544785747;24,78556219;4,5
2018;3;19;19;-0,238075676;27,01632174;3,6
2018;3;19;20;-1,968568014;24,55383187;3,8
2018;3;19;21;-0,676914344;22,53401262;3,6
2018;3;19;22;-0,81112877;20,9110872;3
2018;3;19;23;-1,448101917;20,94125384;2
2018;3;20;0;-1,347774451;21,46428216;2,5
2018;3;20;1;-1,69720445;22,22042761;3,8
2018;3;20;2;-2,320253994;21,79005463;3,8
2018;3;20;3;-2,924514931;22,89761994;3
2018;3;20;4;-3,367812886;25,10319613;2,2
2018;3;20;5;-3,887521527;24,72228773;2,9
2018;3;20;6;-4,262465353;26,48914782;3,4
2018;3;20;7;-2,48632886;25,29519395;3,6
2018;3;20;8;-1,260835159;21,99678692;4,9
2018;3;20;9;-0,749565177;20,97015353;5,9
2018;3;20;10;0,215297479;19,89273649;3,7
2018;3;20;11;0,56176653;18,53862027;3,2
2018;3;20;12;1,273734392;18,13073951;3,3
2018;3;20;13;1,611048169;18,65206241;3,5
2018;3;20;14;1,711274858;19,17897415;3,4
2018;3;20;15;1,705694067;19,82056601;3,7
2018;3;20;16;1,029000617;20,15218656;1,7
2018;3;20;17;-0,616025818;22,8564594;1,3
2018;3;20;18;-3,180524879;23,8893233;0
2018;3;20;19;-4,369847448;24,66583394;0
2018;3;20;20;-4,832350934;24,01331549;0
2018;3;20;21;-5,29476166;27,64254638;0
2018;3;20;22;-5,706535279;24,40422654;0,9
2018;3;20;23;-6,068251159;25,65043176;1,7
2018;3;21;0;-6,405415049;29,75632466;0
2018;3;21;1;-6,047384662;28,06119317;1,8
2018;3;21;2;-6,102477221;27,61666935;1,6
2018;3;21;3;-5,759357713;26,35200228;2,4
2018;3;21;4;-5,072907573;23,22946455;3
2018;3;21;5;-4,527034138;22,48258676;3,1
2018;3;21;6;-4,419732913;25,5741316;4
2018;3;21;7;-2,306908085;25,16422619;5,2
2018;3;21;8;-0,366173316;22,31347808;5,3
2018;3;21;9;1,766704917;17,89749936;6,3
2018;3;21;10;3,517692305;16,76241302;6,1
2018;3;21;11;5,056826566;15,68526372;5,7
2018;3;21;12;5,858110924;15,1207169;5,3
2018;3;21;13;6,356304448;15,07938734;4,2
2018;3;21;14;6,672755192;15,72533976;6,7
2018;3;21;15;5,987239606;17,19332324;5,9
2018;3;21;16;4,392935965;18,44259093;6
2018;3;21;17;2,985484344;18,27898132;4,7
2018;3;21;18;1,492163122;19,48533755;3,2
2018;3;21;19;-0,141988929;21,84699967;1,6
2018;3;21;20;-1,295092723;21,72631012;1,6
2018;3;21;21;-1,871932565;21,08816348;1,7
2018;3;21;22;-2,040238642;21,73221329;1,9
2018;3;21;23;-2,38484812;22,15953813;1,9
2018;3;22;0;-2,920961922;22,49464546;2
2018;3;22;1;-3,295265858;23,23780804;1,8
2018;3;22;2;-3,556085235;21,9005425;2,1
2018;3;22;3;-3,708510871;23,22747008;3,6
2018;3;22;4;-4,026373405;23,40943131;4,3
2018;3;22;5;-3,900702884;23,29815472;4,8
2018;3;22;6;-2,730324554;23,27025191;2,9
2018;3;22;7;-0,733923059;20,72729128;5,4
2018;3;22;8;0,610727059;18,61621509;4,4
2018;3;22;9;1,927120791;16,66517274;4,7
2018;3;22;10;3,51155701;15,15978356;4,1
2018;3;22;11;4,866197798;14,99655545;5,1
2018;3;22;12;6,054360145;16,46319372;4,5
2018;3;22;13;7,272196763;15,12220785;4,2
2018;3;22;14;9,029542451;14,1110279;2,4
2018;3;22;15;8,542033955;15,80939556;2,3
2018;3;22;16;7,756355725;16,87813856;3,3
2018;3;22;17;5,947157602;17,46616008;1,7
2018;3;22;18;4,370471155;19,4033043;1,2
2018;3;22;19;2,772870246;19,14692886;0,9
2018;3;22;20;1,741495995;20,88560579;0,8
2018;3;22;21;1,598037897;20,20466933;0,8
2018;3;22;22;1,205788195;19,12811219;0,6
2018;3;22;23;0,551802875;18,55159212;0
2018;3;23;0;-1,382043745;20,43521627;1
2018;3;23;1;-2,443823782;21,24911165;0
2018;3;23;2;-1,661646367;19,1518289;0
2018;3;23;3;-1,346156556;18,86697641;0
2018;3;23;4;-1,372665212;20,65119979;0
2018;3;23;5;-1,587828017;23,20588252;0
2018;3;23;6;-0,783749865;24,9665858;0
2018;3;23;7;1,584656089;22,10058003;0
2018;3;23;8;3,926522877;18,6944218;0,6
2018;3;23;9;5,656198158;15,44934316;1
2018;3;23;10;6,482812655;15,29447504;1
2018;3;23;11;7,439051473;14,1607935;1
2018;3;23;12;7,982483101;13,42356739;1,2
2018;3;23;13;7,851210019;13,70914385;2,2
2018;3;23;14;7,199877475;14,9756982;1,5
2018;3;23;15;7,824153379;14,54168021;2,1
2018;3;23;16;6,409653697;16,79367805;1,2
2018;3;23;17;5,506126408;17,52605939;1,4
2018;3;23;18;4,032613674;17,61678119;2
2018;3;23;19;2,461526934;19,43277494;1,5
2018;3;23;20;1,570948241;19,14441718;2
2018;3;23;21;1,19895959;18,67178999;2,1
2018;3;23;22;0,324882093;18,85665191;2,4
2018;3;23;23;-0,208175591;19,96583994;2,4
2018;3;24;0;-0,993142202;21,29348454;1,9
2018;3;24;1;-0,652739769;20,82048457;1,7
2018;3;24;2;-0,748461109;18,6860758;1
2018;3;24;3;-0,547256725;19,80918472;0,7
2018;3;24;4;-0,473613273;20,99093262;0,8
2018;3;24;5;-0,618619611;20,55371911;1,8
2018;3;24;6;-0,032102705;19,47200451;2,1
2018;3;24;7;0,580791772;19,5681952;2
2018;3;24;8;1,283944589;19,95728517;2
2018;3;24;9;2,395692248;18,54996977;2,6
2018;3;24;10;2,565072414;17,26751357;5,1
2018;3;24;11;2,785265793;17,54394873;3,9
2018;3;24;12;3,658378141;17,6688374;4,1
2018;3;24;13;3,581217878;17,4814964;4,2
2018;3;24;14;3,676575724;17,81557602;4,9
2018;3;24;15;3,587459149;18,26999884;5,8
2018;3;24;16;3,272224773;18,78682214;6,1
2018;3;24;17;3,041413538;19,15220221;5,2
2018;3;24;18;2,655715674;19,16667862;4,5
2018;3;24;19;2,658252333;18,98748441;4,4
2018;3;24;20;2,603759714;18,0609041;4,8
2018;3;24;21;2,636956971;17,99474299;5,1
2018;3;24;22;2,610434781;17,98077489;5,5
2018;3;24;23;2,535599293;18,27648302;5,3
2018;3;25;0;2,396148542;17,92230373;4,8
2018;3;25;1;2,487918838;17,84033079;5,7
2018;3;25;3;2,356101821;17,33482742;4,1
2018;3;25;4;2,296028971;17,32984335;4,3
2018;3;25;5;2,250595254;17,49174359;3,8
2018;3;25;6;2,073579833;18,92140477;5,2
2018;3;25;7;2,259082132;17,93917775;5,6
2018;3;25;8;2,931998034;17,01799986;5,7
2018;3;25;9;3,681114029;16,06718578;5,7
2018;3;25;10;5,239305198;15,56672823;5,7
2018;3;25;11;6,858599756;15,21217232;5,2
2018;3;25;12;7,907514894;14,44741869;4,5
2018;3;25;13;8,710962161;14,82145197;4,7
2018;3;25;14;9,084404423;13,55330502;5
2018;3;25;15;9,229909185;12,97263415;6
2018;3;25;16;8,920556704;12,90170055;5,6
2018;3;25;17;8,257321933;13,64110611;5,3
2018;3;25;18;6,781039851;14,33174025;3,3
2018;3;25;19;4,760552812;17,20493097;3,5
2018;3;25;20;2,949505235;19,83345744;3,6
2018;3;25;21;1,448154782;20,41442837;1,5
2018;3;25;22;-0,314085015;19,43118804;3,4
2018;3;25;23;-1,223903426;21,91133728;3,7
2018;3;26;0;-1,349177148;21,53343599;3,8
2018;3;26;1;-1,476283814;19,3648201;4,5
2018;3;26;2;-1,887483391;21,24405151;3,9
2018;3;26;3;-2,417914797;23,27308753;4,3
2018;3;26;4;-3,260509515;22,41571039;4,4
2018;3;26;5;-3,623482858;23,28536614;3,1
2018;3;26;6;-4,352433497;25,72908549;2,8
2018;3;26;7;-3,443090153;27,32229548;4,7
2018;3;26;8;-2,274756801;26,08589497;3,7
2018;3;26;9;-1,298595445;25,32101724;4,1
2018;3;26;10;-1,067143078;23,47468963;4,5
2018;3;26;11;-0,868989124;22,47934864;5,6
2018;3;26;12;-0,621445607;23,36572607;4,2
2018;3;26;13;0,143784266;24,65035652;3,6
2018;3;26;14;0,089179819;22,58930213;3,3
2018;3;26;15;0,414689537;21,29086578;3
2018;3;26;16;-0,174483408;22,36986152;3,7
2018;3;26;17;-0,581116426;20,94293992;2,3
2018;3;26;18;-1,650061627;20,68138853;1
2018;3;26;19;-3,365450097;24,0028532;1,5
2018;3;26;20;-5,044533183;24,51163862;0,9
